fight_id,event_date,weight_class,outcome,fighter_a_name,fighter_b_name,fighter_a_age,fighter_a_height,fighter_a_reach,fighter_a_weight,fighter_a_total_fights,fighter_a_win_percentage,fighter_a_recent_wins,fighter_a_win_streak,fighter_a_sig_strikes_landed_per_min,fighter_a_sig_strikes_absorbed_per_min,fighter_a_sig_strike_accuracy,fighter_a_sig_strike_defense,fighter_a_takedowns_landed_per_fight,fighter_a_takedown_attempts_per_fight,fighter_a_takedown_defense,fighter_a_submission_attempts_per_fight,fighter_a_ko_tko_win_rate,fighter_a_control_time_per_fight,fighter_b_age,fighter_b_height,fighter_b_reach,fighter_b_weight,fighter_b_total_fights,fighter_b_win_percentage,fighter_b_recent_wins,fighter_b_win_streak,fighter_b_sig_strikes_landed_per_min,fighter_b_sig_strikes_absorbed_per_min,fighter_b_sig_strike_accuracy,fighter_b_sig_strike_defense,fighter_b_takedowns_landed_per_fight,fighter_b_takedown_attempts_per_fight,fighter_b_takedown_defense,fighter_b_submission_attempts_per_fight,fighter_b_ko_tko_win_rate,fighter_b_control_time_per_fight,sig_strikes_landed_diff,sig_strike_accuracy_diff,takedowns_landed_diff,takedown_defense_diff,reach_diff,age_diff
93da91272d4a7ce3,"November 12, 2022",Women's Flyweight,1,Erin Blanchfield,Molly McCann,26.0,64.0,66.0,125.0,15,86.66666667,7,0,5.24,4.21,44,59,1.86,6.0,80,0.8,0.0,46.4516129,35.0,64.0,62.0,115.0,22,63.63636364,4,0,5.28,4.65,49,62,1.78,4.944444444,38,0.5,14.28571429,0.0,-0.04,-5,0.08,42,4.0,-9.0
65ce9335b93d9c57,"November 12, 2022",Middleweight,1,Andre Petroski,Wellington Turman,33.9,72.0,73.0,185.0,17,76.47058824,7,0,2.89,2.65,50,50,3.38,6.259259259,85,1.5,23.07692308,31.93333333,28.8,72.0,72.0,170.0,26,69.23076923,3,0,3.23,4.17,51,45,1.55,7.75,42,0.8,11.11111111,6.666666667,-0.34,-1,1.83,43,1.0,5.1
40707ddc9fdea500,"November 12, 2022",Lightweight,1,Matt Frevola,Ottman Azaitar,34.9,69.0,71.0,155.0,17,64.70588235,5,0,3.37,3.69,40,57,2.39,6.128205128,36,1.0,63.63636364,0.8,35.2,68.0,71.0,155.0,16,81.25,2,0,4.43,4.11,44,52,0.0,0.0,100,0.0,38.46153846,0.0,-1.06,-4,2.39,-64,0.0,-0.3
ff2e4b411f695017,"November 12, 2022",Women's Strawweight,1,Karolina Kowalkiewicz,Silvana Gomez Juarez,39.6,63.0,64.0,115.0,25,64.0,4,0,5.54,5.51,43,57,0.31,1.409090909,74,0.2,6.25,16.2,40.4,63.0,65.0,115.0,16,68.75,1,0,4.26,4.04,32,61,0.0,0.0,30,0.0,9.090909091,0.666666667,1.28,11,0.31,44,-1.0,-0.8
7f93b2f38497caec,"November 12, 2022",Featherweight,1,Michael Trizano,SeungWoo Choi,33.4,71.0,71.0,145.0,14,78.57142857,4,1,3.63,4.4,53,50,0.36,0.545454545,72,0.5,18.18181818,2.886597938,32.5,72.0,74.0,145.0,19,57.89473684,4,0,3.56,3.16,38,47,0.83,1.537037037,70,0.0,36.36363636,2.474226804,0.07,15,-0.47,2,-3.0,0.9
bee95769a221af9a,"November 12, 2022",Bantamweight,0,Julio Arce,Montel Jackson,35.5,67.0,70.0,145.0,25,76.0,6,1,4.36,3.05,36,68,0.46,1.642857143,96,0.3,26.31578947,0.4,33.0,70.0,75.0,135.0,17,88.23529412,9,6,3.22,1.39,53,62,3.24,5.225806452,68,0.4,26.66666667,23.66666667,1.14,-17,-2.78,28,-5.0,2.5
db026ff6eee4d174,"November 12, 2022",Light Heavyweight,1,Carlos Ulberg,Nicolae Negumereanu,34.5,76.0,77.0,205.0,14,92.85714286,9,8,6.77,4.21,55,51,0.58,0.966666667,85,0.2,46.15384615,1.339285714,30.7,72.0,78.0,205.0,15,86.66666667,4,0,3.58,5.56,41,39,1.02,3.642857143,62,0.0,23.07692308,0.0,3.19,14,-0.44,23,-1.0,3.8
abfc03893551ae73,"November 05, 2022",Women's Strawweight,0,Marina Rodriguez,Amanda Lemos,38.0,66.0,65.0,115.0,25,68.0,5,0,4.51,3.01,46,55,0.27,0.54,61,0.3,29.41176471,1.376146789,38.0,64.0,65.0,115.0,20,75.0,7,1,2.89,3.46,54,44,1.14,1.838709677,59,0.7,26.66666667,17.06422018,1.62,-8,-0.87,2,0.0,0.0
b279559f15ecf29b,"November 05, 2022",Welterweight,1,Neil Magny,Daniel Rodriguez,37.8,75.0,80.0,170.0,43,67.44186047,4,0,3.43,2.48,46,51,2.12,5.578947368,53,0.2,34.48275862,18.30258303,38.4,73.0,74.0,170.0,24,79.16666667,6,2,7.39,5.39,48,57,0.55,1.018518519,63,0.1,21.05263158,5.608856089,-3.96,-2,1.57,-10,6.0,-0.6
2664805fde34fb1b,"November 05, 2022",Featherweight,0,Darrick Minner,Shayilan Nuerdanbieke,35.0,67.0,69.0,145.0,40,65.0,2,0,2.63,2.28,65,35,2.4,3.333333333,66,2.7,7.692307692,0.0,31.0,68.0,69.0,145.0,51,76.47058824,3,0,1.95,2.64,45,50,3.3,9.428571429,28,0.2,5.128205128,29.55223881,0.68,20,-0.9,38,0.0,4.0
3adecfc4727a8d73,"November 05, 2022",Flyweight,1,Tagir Ulanbekov,Nate Maness,33.8,67.0,70.0,125.0,18,88.88888889,5,0,3.13,3.2,47,49,3.56,7.574468085,63,1.7,0.0,43.05343511,33.9,70.0,72.0,125.0,19,84.21052632,5,2,3.14,3.88,50,42,0.68,0.906666667,80,0.7,12.5,0.0,-0.01,-3,2.88,-17,-2.0,-0.1
1535fb6549fa8bab,"November 05, 2022",Lightweight,1,Grant Dawson,Mark Madsen,31.2,70.0,72.0,155.0,26,88.46153846,8,3,3.2,2.11,52,44,3.87,9.675,57,1.1,13.04347826,47.25517241,40.6,68.0,72.0,155.0,14,85.71428571,4,0,3.56,3.97,49,52,2.86,4.333333333,62,0.0,16.66666667,1.986206897,-0.36,3,1.01,-5,0.0,-9.4
71afa8354da2491e,"November 05, 2022",Women's Flyweight,1,Miranda Maverick,Shanna Young,27.9,63.0,65.0,125.0,22,77.27272727,6,0,3.39,2.31,45,60,2.39,5.829268293,44,0.3,5.882352941,36.93333333,34.2,67.0,65.0,125.0,15,60.0,1,0,3.18,4.88,47,43,0.0,0.0,53,0.6,22.22222222,0.0,0.21,-2,2.39,-9,0.0,-6.3
2ab395e21080b10a,"November 05, 2022",Bantamweight,1,Mario Bautista,Benito Lopez,31.9,69.0,69.0,135.0,17,88.23529412,8,0,5.33,3.91,47,54,1.92,5.818181818,66,0.9,13.33333333,31.83673469,31.1,70.0,73.0,135.0,12,83.33333333,3,0,4.39,5.18,45,56,0.0,0.0,73,0.3,0.0,0.0,0.94,2,1.92,-7,-4.0,0.8
5475f5b6bad40989,"November 05, 2022",Women's Strawweight,1,Polyana Viana,Jinh Yu Frey,32.9,65.0,67.0,115.0,21,61.9047619,3,0,2.74,2.5,40,53,0.75,2.272727273,35,1.7,15.38461538,0.0,40.0,63.0,65.0,115.0,21,52.38095238,2,0,2.97,4.23,43,52,1.02,2.833333333,90,0.3,9.090909091,0.0,-0.23,-3,-0.27,-55,2.0,-7.1
31cb98ce37fd87dd,"November 05, 2022",Bantamweight,0,Liudvik Sholinian,Johnny Munoz,35.3,70.0,71.0,135.0,14,64.28571429,0,0,2.5,5.67,30,55,0.0,0.0,66,0.0,0.0,6.0,32.2,69.0,71.0,135.0,16,75.0,2,0,2.44,2.66,36,55,2.4,9.6,45,1.8,8.333333333,10.6,0.06,-6,-2.4,21,0.0,3.1
cfca30d3ef3c86b9,"November 05, 2022",Flyweight,0,Carlos Candelario,Jake Hadley,33.9,68.0,68.0,125.0,11,72.72727273,1,0,3.97,5.17,46,44,2.28,6.333333333,53,0.3,0.0,12.94117647,28.8,67.0,70.0,135.0,15,73.33333333,4,0,3.8,4.16,43,61,0.33,3.0,54,1.1,9.090909091,0.0,0.17,3,1.95,-1,-2.0,5.1
b87ac039e3b13940,"November 05, 2022",Women's Bantamweight,1,Tamires Vidal,Ramona Pascual,26.8,66.0,68.0,135.0,11,63.63636364,1,0,2.91,4.46,53,49,0.0,0.0,35,0.7,28.57142857,18.06451613,36.6,67.0,66.0,135.0,11,54.54545455,0,0,3.87,8.43,57,46,1.81,9.526315789,100,0.0,16.66666667,7.419354839,-0.96,-4,-1.81,-65,2.0,-9.8
a554a72bb0377213,"October 29, 2022",Featherweight,0,Calvin Kattar,Arnold Allen,37.1,71.0,72.0,145.0,32,71.875,3,0,4.6,6.62,38,53,0.36,1.24137931,77,0.1,21.73913043,0.0,31.3,68.0,70.0,145.0,23,86.95652174,8,1,3.45,2.88,41,61,0.93,1.978723404,75,0.3,10.0,4.480519481,1.15,-3,-0.57,2,2.0,5.8
bf59d9f8bd9536f3,"October 29, 2022",Welterweight,0,Tim Means,Max Griffin,41.2,74.0,75.0,170.0,51,64.70588235,4,0,5.04,3.65,49,60,1.14,2.85,64,0.2,24.24242424,5.8,39.4,71.0,76.0,170.0,31,64.51612903,5,0,3.75,3.66,48,58,1.37,3.425,69,0.3,20.0,20.86666667,1.29,1,-0.23,-5,-1.0,1.8
5b6bdaf89e493674,"October 29, 2022",Heavyweight,1,Waldo Cortes-Acosta,Jared Vanderaa,33.6,76.0,78.0,260.0,14,92.85714286,7,0,5.76,3.47,49,55,0.49,0.98,66,0.2,23.07692308,0.2,33.0,76.0,80.0,265.0,22,54.54545455,2,0,4.96,5.67,44,45,0.18,0.36,20,0.0,33.33333333,0.866666667,0.8,5,0.31,46,-2.0,0.6
6a7db3750822d7be,"October 29, 2022",Middleweight,0,Josh Fremd,Tresean Gore,31.3,76.0,76.0,185.0,17,64.70588235,2,0,2.52,2.23,44,47,0.66,2.64,30,1.1,9.090909091,6.70487106,30.9,72.0,75.0,185.0,9,66.66666667,2,0,2.77,8.16,46,39,2.62,3.493333333,83,1.3,33.33333333,28.53868195,-0.25,-2,-1.96,-53,1.0,0.4
98b7dd0ddc52cffb,"October 29, 2022",Light Heavyweight,0,Dustin Jacoby,Khalil Rountree Jr.,37.1,75.0,76.0,205.0,30,66.66666667,5,0,5.33,4.05,47,57,0.33,1.32,62,0.0,30.0,0.333333333,35.2,73.0,76.0,205.0,20,70.0,6,0,3.73,4.51,38,48,0.0,0.0,58,0.1,71.42857143,0.0,1.6,9,0.33,4,0.0,1.9
f32d918ee06cb83b,"October 29, 2022",Middleweight,0,Phil Hawes,Roman Dolidze,36.3,72.0,77.0,185.0,18,66.66666667,5,0,5.33,3.72,59,55,2.11,6.205882353,90,0.2,66.66666667,11.08433735,36.8,74.0,76.0,185.0,18,83.33333333,7,3,3.58,3.56,42,49,1.11,2.775,33,0.9,33.33333333,0.481927711,1.75,17,1.0,57,1.0,-0.5
5dcba156bd13e0c3,"October 29, 2022",Heavyweight,0,Andrei Arlovski,Marcos Rogerio de Lima,46.3,75.0,77.0,240.0,58,58.62068966,5,0,3.82,3.22,45,57,0.37,1.057142857,76,0.2,64.70588235,0.0,39.9,73.0,75.0,253.0,33,66.66666667,6,1,3.7,2.9,57,51,1.4,3.111111111,59,0.5,31.81818182,49.09090909,0.12,-12,-1.03,17,2.0,6.4
d6d141afdd31c3f1,"October 29, 2022",Middleweight,0,Joseph Holmes,JunYong Park,29.9,76.0,80.0,185.0,12,66.66666667,2,0,2.88,3.08,53,54,1.49,3.725,50,0.8,12.5,4.834710744,34.2,70.0,73.0,185.0,24,75.0,7,0,4.77,3.42,51,54,1.85,3.936170213,57,0.9,5.555555556,34.33884298,-1.89,2,-0.36,-7,7.0,-4.3
86dff1593d8b9a1f,"October 29, 2022",Featherweight,0,Chase Hooper,Steve Garcia,25.7,73.0,74.0,155.0,20,80.0,7,5,4.53,2.96,51,38,2.59,7.617647059,55,2.2,18.75,0.0,33.0,72.0,75.0,145.0,22,77.27272727,7,0,5.04,2.34,56,46,1.17,2.925,88,0.6,47.05882353,11.08695652,-0.51,-5,1.42,-33,-1.0,-7.3
44abbf6b947be6de,"October 29, 2022",Flyweight,1,Cody Durden,Carlos Mota,34.1,67.0,67.0,125.0,25,68.0,5,0,3.52,4.29,45,49,4.06,8.638297872,73,0.8,11.76470588,50.13333333,30.1,64.0,69.0,125.0,10,80.0,0,0,0.8,1.13,41,54,0.0,0.0,50,1.0,0.0,0.733333333,2.72,4,4.06,23,-2.0,4.0
fdb9d29cf0edc16a,"October 29, 2022",Bantamweight,1,Christian Rodriguez,Joshua Weems,27.4,67.0,71.0,145.0,15,80.0,6,0,3.63,2.66,50,54,1.84,4.0,69,1.2,0.0,13.60323887,31.0,68.0,69.0,135.0,14,78.57142857,0,0,5.25,3.34,64,61,4.77,11.925,100,0.0,9.090909091,15.30364372,-1.62,-14,-2.93,-31,2.0,-3.6
523815acf1bb2420,"October 22, 2022",Lightweight,0,Charles Oliveira,Islam Makhachev,35.6,70.0,74.0,155.0,45,77.77777778,7,0,3.4,3.21,55,49,2.25,5.625,56,2.7,22.85714286,5.080645161,33.5,70.0,70.0,155.0,28,96.42857143,10,10,2.63,1.55,58,61,3.2,6.037735849,90,1.1,14.81481481,36.89516129,0.77,-3,-0.95,-34,4.0,2.1
1f0d4572e0facbea,"October 22, 2022",Bantamweight,1,Aljamain Sterling,TJ Dillashaw,35.8,67.0,71.0,145.0,29,82.75862069,8,0,4.41,2.21,52,58,2.51,8.655172414,42,0.7,16.66666667,48.77862595,39.3,66.0,67.0,135.0,23,78.26086957,7,0,5.09,3.47,41,62,1.56,5.2,77,0.8,55.55555556,0.34351145,-0.68,11,0.95,-35,4.0,-3.5
5c3c4bcc6c746ca0,"October 22, 2022",Bantamweight,0,Petr Yan,Sean O'Malley,32.2,67.0,67.0,135.0,23,78.26086957,6,2,5.11,4.13,54,58,1.61,3.285714286,84,0.1,22.22222222,22.93333333,30.5,71.0,72.0,135.0,20,90.0,6,0,6.7,3.48,61,60,0.29,0.69047619,61,0.3,44.44444444,0.133333333,-1.59,-7,1.32,23,-5.0,1.7
69f39e5d959311b1,"October 22, 2022",Lightweight,1,Beneil Dariush,Mateusz Gamrot,36.0,70.0,72.0,155.0,29,75.86206897,7,0,3.78,2.65,48,57,1.9,5.588235294,80,0.9,36.36363636,2.266666667,34.4,70.0,70.0,155.0,27,88.88888889,7,0,3.23,3.22,50,58,5.25,15.0,90,0.1,12.5,8.466666667,0.55,-2,-3.35,-10,2.0,1.6
25f3e4fa781c1c8a,"October 22, 2022",Women's Flyweight,0,Katlyn Cerminara,Manon Fiorot,36.4,69.0,68.0,125.0,24,75.0,6,0,4.58,4.48,34,62,0.31,2.066666667,50,0.3,11.11111111,0.0,35.2,67.0,65.0,125.0,14,85.71428571,7,0,5.58,3.59,41,66,1.06,3.655172414,87,0.0,16.66666667,0.933333333,-1.0,-7,-0.75,-37,3.0,1.2
d325a1483d78ae75,"October 22, 2022",Welterweight,1,Belal Muhammad,Sean Brady,36.8,71.0,72.0,170.0,28,85.71428571,8,0,4.46,3.78,43,55,2.24,5.894736842,90,0.1,12.5,0.0,32.5,70.0,72.0,170.0,19,94.73684211,8,3,4.0,2.94,55,59,3.62,6.703703704,86,0.9,5.555555556,0.0,0.46,-12,-1.38,4,0.0,4.3
2d36e2c10ee349fe,"October 22, 2022",Middleweight,0,Makhmud Muradov,Caio Borralho,35.3,74.0,75.0,185.0,34,76.47058824,4,0,4.21,2.57,43,61,3.03,4.590909091,77,0.2,7.692307692,18.93333333,32.3,73.0,75.0,185.0,18,94.44444444,9,9,3.61,2.34,60,62,1.56,2.6,76,0.5,11.76470588,22.13333333,0.6,-17,1.47,1,0.0,3.0
f4d8266a42a41dff,"October 22, 2022",Light Heavyweight,0,Volkan Oezdemir,Nikita Krylov,35.6,74.0,75.0,205.0,28,71.42857143,5,0,4.95,4.22,48,55,0.5,1.724137931,80,0.1,30.0,3.133333333,33.2,75.0,77.0,205.0,40,75.0,5,0,4.33,2.49,54,44,2.24,5.894736842,53,1.4,20.0,37.13333333,0.62,-6,-1.74,27,-2.0,2.4
cea6760d7bfbe19b,"October 22, 2022",Welterweight,1,Abubakar Nurmagomedov,Gadzhi Omargadzhiev,35.5,71.0,72.0,170.0,22,77.27272727,2,0,2.78,2.61,53,65,1.25,5.681818182,88,0.0,0.0,31.66666667,32.2,73.0,71.0,170.0,15,86.66666667,1,0,1.8,2.2,39,39,1.35,4.5,60,0.5,0.0,4.533333333,0.98,14,-0.1,28,1.0,3.3
1b204fc28bb023e6,"October 22, 2022",Middleweight,1,Armen Petrosyan,AJ Dobson,34.5,75.0,71.0,185.0,14,64.28571429,4,0,5.84,3.31,53,53,0.17,0.515151515,41,0.0,22.22222222,0.0,33.3,73.0,76.0,185.0,10,70.0,2,0,4.29,5.31,46,46,1.67,2.226666667,65,0.3,14.28571429,3.266666667,1.55,7,-1.5,-24,-5.0,1.2
1e8c33b1917fe1b7,"October 22, 2022",Flyweight,1,Muhammad Mokaev,Malcolm Gordon,24.8,67.0,70.0,125.0,13,100.0,7,7,1.61,1.35,45,57,5.29,12.90243902,25,0.8,0.0,42.81755196,35.0,67.0,71.0,125.0,22,63.63636364,2,0,2.5,2.0,45,43,1.72,4.914285714,26,1.0,21.42857143,11.70900693,-0.89,0,3.57,-1,-1.0,-10.2
4011cdf1f182804c,"October 22, 2022",Women's Bantamweight,1,Karol Rosa,Lina Lansberg,30.4,65.0,67.0,135.0,25,72.0,6,0,6.22,4.84,55,49,1.09,2.369565217,70,0.0,0.0,38.93333333,43.2,67.0,65.0,135.0,18,55.55555556,4,0,2.69,3.87,55,44,0.52,1.925925926,47,0.1,20.0,11.2,3.53,0,0.57,23,2.0,-12.8
904cf687d22bb486,"October 15, 2022",Women's Flyweight,1,Alexa Grasso,Viviane Araujo,31.8,65.0,66.0,125.0,22,72.72727273,6,0,4.11,3.73,41,58,0.41,1.171428571,54,0.6,0.0,0.0,38.5,64.0,68.0,115.0,19,68.42105263,5,0,4.04,4.87,47,56,1.86,4.325581395,80,0.7,7.692307692,8.36,0.07,-6,-1.45,-26,-2.0,-6.7
1af23e7aa71a1d17,"October 15, 2022",Bantamweight,0,Cub Swanson,Jonathan Martinez,41.5,68.0,70.0,145.0,44,68.18181818,5,1,4.79,4.0,51,59,1.01,2.02,63,0.4,33.33333333,2.146690519,31.1,68.0,70.0,135.0,25,76.0,7,0,4.44,4.09,49,56,0.38,1.085714286,68,0.1,26.31578947,22.54025045,0.35,2,0.63,-5,0.0,10.4
759c55755d70f7ba,"October 15, 2022",Middleweight,0,Jordan Wright,Dusko Todorovic,33.6,74.0,77.0,205.0,17,70.58823529,2,0,4.1,6.03,56,31,2.09,4.644444444,100,0.4,41.66666667,36.95121951,31.0,73.0,74.0,185.0,17,70.58823529,4,0,5.35,4.8,57,46,0.92,7.666666667,45,0.0,58.33333333,8.658536585,-1.25,-1,1.17,55,3.0,2.6
96d4fe315722d1c1,"October 15, 2022",Bantamweight,1,Raphael Assuncao,Victor Henry,42.8,65.0,66.0,135.0,38,73.68421053,5,0,3.22,2.5,42,66,1.65,4.230769231,78,0.2,17.85714286,17.93333333,38.0,67.0,68.0,135.0,32,78.125,4,1,7.17,5.19,53,48,1.04,2.476190476,81,0.3,4.0,0.2,-3.95,-11,0.61,-3,-2.0,4.8
59695aae245cca73,"October 15, 2022",Light Heavyweight,0,Misha Cirkunov,Alonzo Menifield,38.2,75.0,77.0,205.0,24,62.5,3,0,3.86,3.06,51,57,4.15,10.64102564,76,1.7,40.0,0.0,37.6,72.0,76.0,205.0,22,72.72727273,5,0,4.0,3.92,55,49,0.56,1.806451613,78,0.2,56.25,2.045454545,-0.14,-4,3.59,-2,1.0,0.6
8252a314c778b8e6,"October 15, 2022",Bantamweight,1,Mana Martinez,Brandon Davis,29.1,70.0,70.0,135.0,14,71.42857143,2,0,4.33,4.94,48,50,0.72,1.714285714,25,0.5,0.0,3.0,35.0,70.0,72.0,135.0,24,58.33333333,3,0,4.68,4.62,35,58,0.74,1.761904762,57,0.1,7.142857143,6.066666667,-0.35,13,-0.02,-32,-2.0,-5.9
860050f211b44d10,"October 15, 2022",Middleweight,0,Nick Maximov,Jacob Malkoun,27.4,72.0,76.0,185.0,10,80.0,3,0,1.93,2.64,45,46,4.16,9.244444444,35,0.2,0.0,0.266666667,29.7,69.0,73.0,185.0,11,72.72727273,4,1,3.86,2.48,56,52,6.62,15.76190476,20,0.4,25.0,30.46666667,-1.93,-11,-2.46,15,3.0,-2.3
b4bbc1b7efa770f5,"October 15, 2022",Featherweight,1,Joanderson Brito,Lucas Alexander,30.2,68.0,72.0,145.0,23,73.91304348,6,0,2.48,2.49,50,42,2.49,3.661764706,56,1.0,17.64705882,41.80327869,29.8,71.0,73.0,145.0,13,61.53846154,1,0,4.69,2.87,57,56,0.0,0.0,60,0.0,25.0,0.0,-2.21,-7,2.49,-4,-1.0,0.4
60bd4d2878c85f70,"October 15, 2022",Women's Strawweight,1,Piera Rodriguez,Sam Hughes,32.5,63.0,63.0,115.0,12,83.33333333,4,1,3.4,2.63,48,57,4.06,7.960784314,66,0.0,0.0,7.733333333,32.9,65.0,64.0,115.0,16,62.5,5,2,4.41,4.57,46,58,1.08,3.375,60,0.1,20.0,2.0,-1.01,2,2.98,6,-1.0,-0.4
fac560495e61d34c,"October 15, 2022",Flyweight,1,Tatsuro Taira,CJ Vergara,25.3,67.0,70.0,125.0,17,94.11764706,6,0,2.99,2.69,60,46,2.73,6.204545455,45,1.6,12.5,40.67978533,33.9,66.0,68.0,125.0,20,60.0,4,0,5.02,4.69,56,53,0.0,0.0,60,0.2,25.0,3.864042934,-2.03,4,2.73,-15,2.0,-8.6
84b04e8d6b251c54,"October 15, 2022",Welterweight,0,Mike Jackson,Pete Rodriguez,40.1,74.0,74.0,170.0,3,33.33333333,1,0,4.49,3.73,57,62,0.71,2.151515152,88,0.0,100.0,0.0,28.5,69.0,71.0,170.0,7,71.42857143,1,0,9.28,12.83,43,42,0.0,0.0,100,0.0,60.0,9.677419355,-4.79,14,0.71,-12,3.0,11.6
d33814971932422a,"October 01, 2022",Women's Strawweight,0,Mackenzie Dern,Yan Xiaonan,32.1,64.0,63.0,115.0,20,75.0,6,2,3.31,3.9,40,52,0.89,5.235294118,25,1.2,6.666666667,22.36,35.9,65.0,63.0,115.0,24,79.16666667,6,0,4.69,3.23,45,60,0.84,1.150684932,64,0.0,10.52631579,10.04,-1.38,-5,0.05,-39,0.0,-3.8
7d0d2cecab358ba1,"October 01, 2022",Welterweight,1,Randy Brown,Francisco Trinaldo,34.8,75.0,78.0,170.0,26,76.92307692,8,1,4.47,3.26,47,54,0.79,2.025641026,73,0.6,30.0,2.533333333,46.7,69.0,70.0,170.0,37,75.67567568,6,0,3.13,2.67,45,60,0.98,2.333333333,60,0.5,17.85714286,21.4,1.34,2,-0.19,13,8.0,-11.9
a73e33dfce8fcfd8,"October 01, 2022",Bantamweight,1,Raoni Barcelos,Trevin Jones,38.0,67.0,67.0,135.0,24,79.16666667,5,0,5.11,4.64,53,60,2.46,6.648648649,82,0.7,15.78947368,28.46666667,34.8,67.0,70.0,135.0,23,56.52173913,1,0,2.13,4.29,37,39,0.62,4.133333333,60,0.2,7.692307692,0.0,2.98,16,1.84,22,-3.0,3.2
1aedd959f1523a27,"October 01, 2022",Featherweight,1,Sodiq Yusuff,Don Shainis,32.0,69.0,71.0,155.0,18,72.22222222,6,0,5.27,4.29,49,53,0.36,1.565217391,62,0.4,23.07692308,4.0,34.7,66.0,67.0,145.0,17,70.58823529,0,0,3.42,5.87,50,31,0.97,3.88,20,1.9,0.0,22.0,1.85,-1,-0.61,42,4.0,-2.7
330506571d2778b1,"October 01, 2022",Lightweight,1,Mike Davis,Viacheslav Borshchev,32.6,72.0,72.0,155.0,14,78.57142857,4,0,4.68,5.19,52,54,2.48,5.636363636,57,0.5,9.090909091,32.13333333,33.3,71.0,69.0,155.0,14,57.14285714,4,0,5.25,4.77,54,57,0.0,0.0,43,0.1,37.5,0.933333333,-0.57,-2,2.48,14,3.0,-0.7
63f6af6d5f7b82ad,"October 01, 2022",Catch Weight,0,John Castaneda,Daniel Santos,33.4,66.0,71.0,135.0,29,72.4137931,5,0,4.42,4.94,50,53,1.68,4.540540541,73,0.1,9.523809524,13.09859155,30.2,67.0,67.0,145.0,15,86.66666667,3,3,4.74,4.96,40,51,3.03,7.769230769,73,0.0,7.692307692,5.492957746,-0.32,10,-1.35,0,4.0,3.2
de93fda66d203c26,"October 01, 2022",Heavyweight,1,Ilir Latifi,Aleksei Oleinik,42.8,70.0,73.0,230.0,26,65.38461538,5,0,2.05,2.93,45,56,2.11,6.028571429,100,0.3,35.29411765,33.93333333,47.9,74.0,80.0,240.0,78,76.92307692,4,0,3.29,3.8,48,44,1.82,3.956521739,37,1.9,10.0,0.133333333,-1.24,-3,0.29,63,-7.0,-5.1
ecc56a86a1eead9d,"October 01, 2022",Lightweight,1,Joaquim Silva,Jesse Ronson,36.3,68.0,69.0,155.0,19,68.42105263,5,0,3.66,4.53,43,53,0.39,0.78,69,0.8,46.15384615,1.352459016,39.4,70.0,70.0,155.0,33,63.63636364,0,0,3.54,3.39,47,57,0.46,1.642857143,57,0.5,4.761904762,0.0,0.12,-4,-0.07,12,-1.0,-3.1
8c9ff13791378784,"October 01, 2022",Middleweight,0,Krzysztof Jotko,Brendan Allen,35.7,73.0,77.0,185.0,30,80.0,5,0,2.98,2.23,42,57,1.33,3.41025641,82,0.1,12.5,21.71206226,29.4,74.0,75.0,185.0,31,77.41935484,7,0,3.55,3.67,53,45,1.53,4.026315789,56,1.3,12.5,33.61867704,-0.57,-11,-0.2,26,2.0,6.3
ad59e2de1ab5c8d2,"October 01, 2022",Catch Weight,0,Julija Stoliarenko,Chelsea Chandler,32.1,67.0,66.0,125.0,22,50.0,2,0,2.49,4.54,39,46,0.93,3.444444444,54,1.7,18.18181818,4.470588235,34.5,68.0,68.0,135.0,10,60.0,2,0,3.55,4.44,45,40,0.87,1.45,28,0.0,33.33333333,29.41176471,-1.06,-6,0.06,26,-2.0,-2.4
6c79db79da9ae874,"October 01, 2022",Bantamweight,1,Guido Cannetti,Randy Costa,45.4,66.0,68.0,135.0,18,55.55555556,4,0,3.44,2.84,55,51,2.27,4.127272727,64,0.4,20.0,8.4375,30.8,69.0,73.0,135.0,10,60.0,2,0,6.53,7.58,46,58,0.0,0.0,50,0.0,66.66666667,0.0,-3.09,9,2.27,14,-5.0,14.6
df370b97ea49e6b4,"September 17, 2022",Bantamweight,1,Cory Sandhagen,Song Yadong,33.1,71.0,70.0,135.0,23,78.26086957,6,1,5.06,3.34,45,56,1.28,3.764705882,63,0.3,33.33333333,11.35,27.4,68.0,67.0,135.0,31,70.96774194,7,1,4.58,4.0,43,55,0.61,1.605263158,73,0.1,27.27272727,4.95,0.48,2,0.67,-10,3.0,5.7
bd06f1c2d7e6c4a0,"September 17, 2022",Middleweight,0,Chidi Njokuani,Gregory Rodrigues,36.4,75.0,80.0,170.0,35,71.42857143,6,0,4.72,2.64,62,57,0.0,0.0,75,0.2,24.0,15.50387597,33.2,75.0,75.0,185.0,22,72.72727273,6,0,5.6,4.95,53,51,2.31,6.078947368,88,0.3,50.0,11.47286822,-0.88,9,-2.31,-13,5.0,3.2
adb78db5ba8ccc0f,"September 17, 2022",Featherweight,1,Andre Fili,Bill Algeo,34.9,71.0,74.0,145.0,36,66.66666667,4,0,3.84,4.15,37,51,2.17,4.931818182,70,0.2,29.16666667,17.2,35.9,72.0,73.0,145.0,27,66.66666667,5,0,5.88,4.38,51,47,1.03,2.06,55,0.1,16.66666667,0.466666667,-2.04,-14,1.14,15,1.0,-1.0
